frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.analysis.lost_segment
"2598","Feb 24, 2015 17:51:20.613774000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2194","502",,,
"2599","Feb 24, 2015 17:51:20.613907000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2194",,,
"2600","Feb 24, 2015 17:51:20.614015000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2194","502",,,
"2601","Feb 24, 2015 17:51:20.614486000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2194","502",,,
"2602","Feb 24, 2015 17:51:20.615065000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2189","502",,,
"2603","Feb 24, 2015 17:51:20.615241000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2189",,,
"2604","Feb 24, 2015 17:51:20.615257000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","2194",,,
"2605","Feb 24, 2015 17:51:20.615540000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2189",,,
"2606","Feb 24, 2015 17:51:20.615790000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","2195","502",,,
"2607","Feb 24, 2015 17:51:20.615885000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2189","502",,,
"2608","Feb 24, 2015 17:51:20.615956000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","2195",,,
"2609","Feb 24, 2015 17:51:20.616773000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2190","502",,,
"2610","Feb 24, 2015 17:51:20.616881000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2195","502",,,
"2611","Feb 24, 2015 17:51:20.616943000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2190",,,
"2612","Feb 24, 2015 17:51:20.617218000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2190",,,
"2613","Feb 24, 2015 17:51:20.617317000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2190","502",,,
"2614","Feb 24, 2015 17:51:20.617595000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","2195","502",,,
"2615","Feb 24, 2015 17:51:20.618416000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","2195",,,
"2616","Feb 24, 2015 17:51:20.618757000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2196","502",,,
"2617","Feb 24, 2015 17:51:20.618896000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2196",,,
"2618","Feb 24, 2015 17:51:20.619012000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2196","502",,,
"2619","Feb 24, 2015 17:51:20.619481000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","2196","502",,,
"2620","Feb 24, 2015 17:51:20.620073000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2191","502",,,
"2621","Feb 24, 2015 17:51:20.620244000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2191",,,
"2622","Feb 24, 2015 17:51:20.620256000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","2196",,,
"2623","Feb 24, 2015 17:51:20.620546000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2191",,,
"2624","Feb 24, 2015 17:51:20.620791000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2197","502",,,
"2625","Feb 24, 2015 17:51:20.620887000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2191","502",,,
"2626","Feb 24, 2015 17:51:20.620954000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2197",,,
"2627","Feb 24, 2015 17:51:20.621776000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2192","502",,,
"2628","Feb 24, 2015 17:51:20.621885000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2197","502",,,
"2629","Feb 24, 2015 17:51:20.621946000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2192",,,
"2630","Feb 24, 2015 17:51:20.622218000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2192",,,
"2631","Feb 24, 2015 17:51:20.622319000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2192","502",,,
"2632","Feb 24, 2015 17:51:20.622988000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2197","502",,,
"2633","Feb 24, 2015 17:51:20.623492000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2198","502",,,
"2634","Feb 24, 2015 17:51:20.623623000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2198",,,
"2635","Feb 24, 2015 17:51:20.623805000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","2197",,,
"2636","Feb 24, 2015 17:51:20.623920000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2198","502",,,
"2637","Feb 24, 2015 17:51:20.624400000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2198","502",,,
"2638","Feb 24, 2015 17:51:20.624809000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2193","502",,,
"2639","Feb 24, 2015 17:51:20.624981000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2193",,,
"2640","Feb 24, 2015 17:51:20.625181000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","2198",,,
"2641","Feb 24, 2015 17:51:20.625252000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2193",,,
"2642","Feb 24, 2015 17:51:20.625679000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2194","502",,,
"2643","Feb 24, 2015 17:51:20.625775000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2193","502",,,
"2644","Feb 24, 2015 17:51:20.625850000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2194",,,
"2645","Feb 24, 2015 17:51:20.626119000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2194",,,
"2646","Feb 24, 2015 17:51:20.626208000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2194","502",,,
"2647","Feb 24, 2015 17:51:20.627229000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2195","502",,,
"2648","Feb 24, 2015 17:51:20.627419000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2195",,,
"2649","Feb 24, 2015 17:51:20.627675000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2195",,,
"2650","Feb 24, 2015 17:51:20.627788000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2195","502",,,
"2651","Feb 24, 2015 17:51:20.628359000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2196","502",,,
"2652","Feb 24, 2015 17:51:20.628514000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2196",,,
"2653","Feb 24, 2015 17:51:20.628775000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2196",,,
"2654","Feb 24, 2015 17:51:20.628872000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2196","502",,,
"2655","Feb 24, 2015 17:51:20.629535000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2197","502",,,
"2656","Feb 24, 2015 17:51:20.629625000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2197",,,
"2657","Feb 24, 2015 17:51:20.629749000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2197",,,
"2658","Feb 24, 2015 17:51:20.629804000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2197","502",,,
"2659","Feb 24, 2015 17:51:20.630074000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2198","502",,,
"2660","Feb 24, 2015 17:51:20.630164000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2198",,,
"2661","Feb 24, 2015 17:51:20.630290000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2198",,,
"2662","Feb 24, 2015 17:51:20.630337000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2198","502",,,
"2663","Feb 24, 2015 17:51:20.630642000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2199","502",,,
"2664","Feb 24, 2015 17:51:20.630718000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2199",,,
"2665","Feb 24, 2015 17:51:20.630995000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2199","502",,,
"2666","Feb 24, 2015 17:51:20.631217000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2199","502",,,
"2667","Feb 24, 2015 17:51:20.631607000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","2199",,,
"2668","Feb 24, 2015 17:51:20.682868000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2199","502",,,
"2669","Feb 24, 2015 17:51:20.683036000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2199",,,
"2670","Feb 24, 2015 17:51:20.683308000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2199",,,
"2671","Feb 24, 2015 17:51:20.683428000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2199","502",,,
"2672","Feb 24, 2015 17:51:30.587666000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2200","502",,,
"2673","Feb 24, 2015 17:51:30.587839000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2200",,,
"2674","Feb 24, 2015 17:51:30.588012000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2200","502",,,
"2675","Feb 24, 2015 17:51:30.588623000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2200","502",,,
"2676","Feb 24, 2015 17:51:30.589242000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2201","502",,,
"2677","Feb 24, 2015 17:51:30.589409000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2201",,,
"2678","Feb 24, 2015 17:51:30.589496000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","71","0x00000018","502","2200",,,
"2679","Feb 24, 2015 17:51:30.589581000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2201","502",,,
"2680","Feb 24, 2015 17:51:30.590131000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2201","502",,,
"2681","Feb 24, 2015 17:51:30.591054000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","71","0x00000018","502","2201",,,
"2682","Feb 24, 2015 17:51:30.591557000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2200","502",,,
"2683","Feb 24, 2015 17:51:30.591742000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2200",,,
"2684","Feb 24, 2015 17:51:30.592003000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2200",,,
"2685","Feb 24, 2015 17:51:30.592109000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2200","502",,,
"2686","Feb 24, 2015 17:51:30.592961000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2201","502",,,
"2687","Feb 24, 2015 17:51:30.593126000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2201",,,
"2688","Feb 24, 2015 17:51:30.593384000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2201",,,
"2689","Feb 24, 2015 17:51:30.593491000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2201","502",,,
"2690","Feb 24, 2015 17:51:30.594049000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2202","502",,,
"2691","Feb 24, 2015 17:51:30.594219000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2202",,,
"2692","Feb 24, 2015 17:51:30.594329000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2202","502",,,
"2693","Feb 24, 2015 17:51:30.594818000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2202","502",,,
"2694","Feb 24, 2015 17:51:30.595111000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2204","502",,,
"2695","Feb 24, 2015 17:51:30.595284000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2204",,,
"2696","Feb 24, 2015 17:51:30.595389000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2204","502",,,
"2697","Feb 24, 2015 17:51:30.595727000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","71","0x00000018","502","2202",,,
"2698","Feb 24, 2015 17:51:30.595955000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","2204","502",,,
"2699","Feb 24, 2015 17:51:30.596238000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","2205","502",,,
"2700","Feb 24, 2015 17:51:30.596408000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","2205",,,
"2701","Feb 24, 2015 17:51:30.596515000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2205","502",,,
"2702","Feb 24, 2015 17:51:30.596842000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","71","0x00000018","502","2204",,,
"2703","Feb 24, 2015 17:51:30.597264000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","2205","502",,,
"2704","Feb 24, 2015 17:51:30.597625000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2206","502",,,
"2705","Feb 24, 2015 17:51:30.597786000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2206",,,
"2706","Feb 24, 2015 17:51:30.597892000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2206","502",,,
"2707","Feb 24, 2015 17:51:30.598114000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","71","0x00000018","502","2205",,,
"2708","Feb 24, 2015 17:51:30.598439000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2206","502",,,
"2709","Feb 24, 2015 17:51:30.598853000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2207","502",,,
"2710","Feb 24, 2015 17:51:30.598998000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2207",,,
"2711","Feb 24, 2015 17:51:30.599139000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2207","502",,,
"2712","Feb 24, 2015 17:51:30.599391000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","2206",,,
"2713","Feb 24, 2015 17:51:30.599677000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2207","502",,,
"2714","Feb 24, 2015 17:51:30.600075000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2203","502",,,
"2715","Feb 24, 2015 17:51:30.600256000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2203",,,
"2716","Feb 24, 2015 17:51:30.600369000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2203","502",,,
"2717","Feb 24, 2015 17:51:30.600496000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","2207",,,
"2718","Feb 24, 2015 17:51:30.600935000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2203","502",,,
"2719","Feb 24, 2015 17:51:30.601295000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2202","502",,,
"2720","Feb 24, 2015 17:51:30.601474000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2202",,,
"2721","Feb 24, 2015 17:51:30.601786000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","71","0x00000018","502","2203",,,
"2722","Feb 24, 2015 17:51:30.601787000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2202",,,
"2723","Feb 24, 2015 17:51:30.601911000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2202","502",,,
"2724","Feb 24, 2015 17:51:30.602514000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2208","502",,,
"2725","Feb 24, 2015 17:51:30.602671000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2208",,,
"2726","Feb 24, 2015 17:51:30.602993000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2208","502",,,
"2727","Feb 24, 2015 17:51:30.603747000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2208","502",,,
"2728","Feb 24, 2015 17:51:30.604401000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2204","502",,,
"2729","Feb 24, 2015 17:51:30.604557000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","2208",,,
"2730","Feb 24, 2015 17:51:30.604575000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2204",,,
"2731","Feb 24, 2015 17:51:30.604902000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2204",,,
"2732","Feb 24, 2015 17:51:30.605006000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2204","502",,,
"2733","Feb 24, 2015 17:51:30.605607000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2209","502",,,
"2734","Feb 24, 2015 17:51:30.605796000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2209",,,
"2735","Feb 24, 2015 17:51:30.606274000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2205","502",,,
"2736","Feb 24, 2015 17:51:30.606386000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2209","502",,,
